ada,issue_date,subject,supplier_afm,supplier_name,recorded_amount,note
9ΚΕΘ469Η2Π-ΘΞΥ,2026-04-27,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ   ΝΟΜΙΜΟΠΟΙΗΣΗ ΒΑΣΕΙ ΤΟΥ Ν.52642025 ΑΡΘΡΟ 108  Α΄ΧΕΠ 425/26,099999268,ΦΛΩΡΟΣ ΚΟΝΤΟΠΟΥΛΟΣ ΚΑΙ ΣΙΑ ΟΕ,32302030000002.00,FIELD SWAP: kae holds true amount 452.00
