ada,issue_date,subject,supplier_afm,supplier_name,recorded_amount,note
9ΤΠ346906Π-Α15,2022-10-07,ΧΕΠ 2860/2022 2502/2022 2858/2022 2857/2022 2856/2022 2855/2022 2854/2022 2853/2022  2823/2022 2811/2022         2809/2022 2800/2022 2799/2022 2798/2022 2797/2022 2783/2022  2782/2022 2781/2022 2780/2022 2779/2022 2778/2022 2777/2022 2776/2022 2775/2022 2773/2022 2772/2022 2771/2022 2770/2022 2737/2022 2674/2022 2520/2022 2859/2022,094057041,ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ ΚΑΤΑΣΚΕΥΩΝ ΕΡΓΩΝ ΕΜΠΟΡΙΚΩΝ ΒΙΟΜΗΧΑΝΙΚΩΝ ΚΑΙ ΝΑΥΤΙΛΙΑΚΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΟΝΚΑΤ,94057041.00,amount equals supplier AFM - data-entry error
