ada,issue_date,subject,supplier_afm,supplier_name,recorded_amount,note
ΨΤΠΝ469069-ΘΓ7,2025-10-23,ΧΕ 3856/2025,082325792,Ν ΚΟΛΥΤΟΣ ΚΑΙ ΣΙΑ  ΕΕ,82325792.00,amount equals supplier AFM - data-entry error
