ada,issue_date,subject,supplier_afm,supplier_name,recorded_amount,note
9ΓΔΚ46906Η-5Χ8,2026-05-28,ΕΝΤΑΛΜΑ 1302-1320,999426109,Ν ΠΡΟΚΟΣ ΚΑΙ ΣΙΑ ΟΕ,999426109.00,amount equals supplier AFM - data-entry error
