ada,issue_date,subject,supplier_afm,supplier_name,recorded_amount,note
6ΛΗΜ4690ΩΧ-3ΨΠ,2024-04-19,ΥΓΕΙΟΝΟΜΙΚΟ ΥΛΙΚΟ,998630320,ΧΡΗΣΤΟΣ ΜΟΥΤΑΦΗΣ ΕΤΕΡΟΡΡΥΘΜΟΣ ΕΤΑΙΡΕΙΑ,998630320.00,amount equals supplier AFM - data-entry error
