ada,issue_date,subject,supplier_afm,supplier_name,recorded_amount,note
ΨΓ6Ν46906Ψ-Κ7Ι,2024-03-06,ΠΛΗΡΩΜΗ,094128820,Ι Μ ΚΥΡΙΑΚΙΔΗΣ ΑΝΤΙΠΡΟΣΩΠΕΙΑΙ ΕΜΠΟΡΙΟΝ ΕΙΣΑΓΩΓΑΙ ΤΟΥΡΙΣΤΙΚΑΙ ΚΑΙ ΤΕΧΝΙΚΑΙ ΕΠΙΧΕΙΡΗΣΕΙΣ,94128820.00,amount equals supplier AFM - data-entry error
